Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State
Babylove_NY,3.950102128166502e+16,Power 105 playin da tunes,8:45 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
11580,3.950052195815014e+16,Mules Power Through Rocks to Advance to the Ship http://bit.ly/eg9Ujp via http://outside.in/11580,8:43 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
CoreyKelly,3.948682107106099e+16,The calm before the storm. (@ Archstone Clinton North) http://4sq.com/dFsMrE,7:49 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
07657,3.947024287911526e+16,"Crestron Ships Prodigy® PMC3 and PMC3-XP Control Systems, Delivering More Power, Speed and http://bit.ly/hohh6v via http://outside.in/07657",6:43 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
alphadogz34,3.946945169064346e+16,@SEXYGOLDIE should he still stay in power?,6:40 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
TouieBluey,3.945667030417408e+16,Literally woke up from a power nap and thought it was 1992! Took me like ten seconds to realize.. It's so not. #FeltYoungFor10secondsThough,5:49 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
MichaelMaiello,3.943620168555315e+16,What is up with supposed journos like Time's Joe Klein and WaPo's Chuck Lane siding with a union busting gov? Speaking power to truth?,4:28 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
rich1,3.94272288360448e+16,"Libya reminds me of Ceausescu's Romania in '89. After other mostly peaceful revolutions, Gaddafi spills lots of blood to try to keep power.",3:52 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
johncioni,3.94258910796841e+16,Failed attempt 2 at flashing a #blackberry #storm 9530 to #metropcs #cdma network. #Phone #unlock gurus please #help.. DM me! #mobiletech,3:47 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
Bigee79,3.941974714155827e+16,The power of the Internet. RT reading from @time Out of a Village in Egypt: Portrait of a Facebook Rebel http://bit.ly/f53kVN?xid=tweetshare,3:22 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
omarkhan80,3.94082891712512e+16,#itsscientificallyproven that @AaronRodgers12 belt gives him the power to be a boss on the field.,2:37 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
simonwilliam,3.937513066057728e+16,"My sis @MollsyVL said yesterday that ""Codex"" sounds like Radiohead doing a GNR power ballad. It so does (in a good, nay, great way).",12:25 PM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
wadearnold,3.934088455415398e+16,Spent and hour trying to get back to the midwest. Due to winter storm it looks like there is no way home.,10:09 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
copsarecomin,3.930114233257984e+16,14 hour power nap complete. Level 2. GO!,7:31 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
topix_nj,3.924931913974579e+16,"Area Under Wind Advisory, Power Outages Reported - http://bit.ly/flTkdc #Teaneck #NewJersey",4:05 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
topix_ny,3.923742484017971e+16,"Gusts knock over trees, kill power throughout mid-Hudson region - http://bit.ly/eYF6d2 #Hudson #NewYork",3:18 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
11422,3.922120995465216e+16,"Area Under Wind Advisory, Power Outages Reported In 2 Counties http://bit.ly/hXy8jK via http://outside.in/11422",2:13 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
11413,3.922120923729101e+16,"Area Under Wind Advisory, Power Outages Reported In 2 Counties http://bit.ly/fPljCJ via http://outside.in/11413",2:13 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
11411,3.92212088515584e+16,"Area Under Wind Advisory, Power Outages Reported In 2 Counties http://bit.ly/hLlNxu via http://outside.in/11411",2:13 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
10305,3.922119917949338e+16,Wind causes power outages across the Island http://bit.ly/dRvJ9j via http://outside.in/10305,2:13 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
07666,3.922116777254093e+16,"Area Under Wind Advisory, Power Outages Reported In 2 Counties http://bit.ly/e0eEkK via http://outside.in/07666",2:13 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
johncioni,3.921935977166029e+16,Failed attempt 1 at flashing a #vzw #bb #storm 9530 to #metropcs #cdma network. =\ Anyone with #unlocking / flashing knowledge please help?,2:06 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
danhattan,3.919852918028698e+16,Heidi's in NYC (@ Blackout Bar w/ 6 others) http://4sq.com/ebQyPB,12:43 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
ralphplumley,3.919234225471488e+16,"Goodbye will power, discipline. Hello cab!",12:19 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
strykerbill,3.919073488837837e+16,"I'm at Blackout Bar (916 Manhattan Avenue, Greenpoint Ave, New York) w/ 3 others http://4sq.com/ghXf3n",12:12 AM - 20 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
VarcityHigh,3.918190766943437e+16,Power outage #LetsLoot!!! @SimplySoulful @ChiefEncore,11:37 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
joeyboxcar,3.918001096741274e+16,Donaire has serious stopping power. #HBO.,11:30 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
eag,3.916941660430336e+16,"""Welcome to Blackout"" = contender for best hack name. Also loving 4squareand7yearsago.com. #4sqhackathon",10:48 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",NY
tvaglica5,3.916799845126144e+16,Power hour (@ 99 cent Bazar) http://4sq.com/gSwHum,10:42 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
AndieSays,3.912742266641613e+16,power outage! Because not having a bathroom wasn't fun enough. Gonna go up to my rocking chair and knit by the fire k bye,8:01 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
511NY,3.910822643172966e+16,"MTA Long Island Rail Rd: due to Power problem, both directions Port Jefferson, Ronkonkoma, Montauk, Oyster Bay & Hemp...http://bit.ly/5Xuc69",6:45 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
MeJill,3.91058582479913e+16,I am seriously feeling stressed and anxious...I think I had too much caffeine :/ Hopefully an hour of power yoga will calm me the heck down.,6:35 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
AndieSays,3.910464202146202e+16,Lirr power outage . Service suspended . Hahahahahahha,6:30 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
BillyZaneMorgan,3.909009820509798e+16,The calm before the storm,5:33 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
NewYorkSkye,3.908634588008448e+16,I am OVER the wind storm!,5:18 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
07666,3.907768794324173e+16,"Area Under Wind Advisory, Power Outage Reported http://bit.ly/eaktKu via http://outside.in/07666",4:43 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
clubPERFECTION,3.906699995906458e+16,EVERY1 FREE @CLUBPERFECTION 4 CIROC MONDAZE W/ DEM POWER BOYZ @DJPROSTYLE @DJSELF & @DJENVY + @DJSALISNYC & @MAGICWAVEZ $150 CIROC BOTLZ,4:01 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",NY
OGbobbiJonson,3.906179968480461e+16,"""@thebestsex101: What is love? Love is giving someone the power to break your heart but trusting them not to."" #mosque",3:40 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
Immortal_Mike,3.905227612345139e+16,Big East watch out. The Red Storm is back!! It feels good to be proud of my school #ALUMNIPRIDE,3:02 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
BonezShadesLife,3.904550586667418e+16,"#CBB No. 4 #Pittsburgh upset by #StJohns, 60-59; Red Storm G Dwight Hardy made game-winning layup with 1.2 seconds.",2:35 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
DCFaham,3.9039346141184e+16,We need a huge FT.    By 2!!    27 seconds left.  Red storm baby!,2:11 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
MrLongchamp,3.900975382908109e+16,Let's go Red Storm,12:13 PM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
topix_ny,3.896440102126797e+16,"Plainsmen tweak power play, 5-1 - http://bit.ly/gCbRsB #CliftonPark #NewYork",9:13 AM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
steph_palein,3.888831450120602e+16,@maryr0ller whatever.  I can die happy.  http://twitpic.com/41db7z  ps I need to be blackout drunk to sleep through this creep wind,4:11 AM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
GetPowerplaJobs,3.886219041716634e+16,"LEAD STATIONARY ENGINEER - #Paterson , NJ (http://tinyurl.com/47gm7q6) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",2:27 AM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
HermannM,3.88598802195456e+16,"had a great dinner #with @wonderingchicka, Jahaira & #justmet Zoe Storm (@ Deniz) http://4sq.com/fUsXSn",2:18 AM - 19 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
anaisleciel,3.879630964523827e+16,Having a pity party for my right foot. Owwww!! :( so much for dancing up a storm tonight.  http://plixi.com/p/78509693,10:05 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
GetPowerplaJobs,3.878731157563802e+16,"Operations and Maintenance Technician - #Newark , NJ (http://tinyurl.com/47v32lk) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",9:29 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
LegiScanNY,3.878154075439104e+16,S03395 [NEW] Requires operators of nuclear power plants (or designee) to give notice of: scheduled releases of ra... http://bitly.com/i3b1gV,9:06 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
sonriza,3.873911076827955e+16,My daughter is a student here! I'm about 2 see The Power of Community performance where my princes is the Assistant 2 the Artistic Director!,6:18 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
djfatboy1984,3.873809285264589e+16,MONEY POWER AND RESPECT!!!!!!! I'M SO BROOKLYN....,6:14 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
blairmeetsworld,3.87367595671552e+16,"a little boy using an iPhone just asked me how to spell ""evolution."" knowledge is power, young one.",6:08 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
mscdmack,3.87364940761088e+16,@LittleLauren you have to power it off completely after you enter in your network information,6:07 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
10460,3.871545535929139e+16,Local Power Outages Damage Electrical Equipment http://bit.ly/i01nGZ via http://outside.in/10460,4:44 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
MissTaraOD,3.871518100148634e+16,"STRONG:Aggressive, willful, able to resist strain, or force.Especially able, competent, or powerful in a specific field;of great moral power",4:43 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
JustErinR,3.870729487096627e+16,It annoys me 2 c women& girls pretend they couldn't find the business end of a power drill/spatula if it was lodged in their brain stems.,4:11 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
ishquez,3.870486008181965e+16,Pint while waiting for a haircut (@ Blackout Bar) http://4sq.com/hO0znd,4:02 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
Iam_NeaBadass,3.870294354480742e+16,My photographer blows mines sometimes. I swear to the highest power!!!,3:54 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
chuckdawg1999,3.86554504005591e+16,"@deefuzz I wanna like it but every time I see a clone trooper get blown away I'm like good, one less Storm Trooper for the future.",12:45 PM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
oldmantilley,3.860068115376947e+16,stay hungry for the power today #ff @gabrielherrera,9:08 AM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
ryangood,3.859872793770394e+16,Power outage at work on a beautiful day. God says He wants me to have the day off.,9:00 AM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
matthix,3.858683902782669e+16,@pinklaura it's more that you enjoy catching people in power abuse it by lying.,8:13 AM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
eabaptiste,3.858254775570022e+16,"You type ""solar flares"" some one tell you about solar power chargers",7:56 AM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
blocked_ID,3.851092530049843e+16,"@Its_SIEZE deadass just picked a team of bitches. Phoenix, she-hulk, and storm. 5 bucks says he kicks @KoalaJeff butt",3:11 AM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
chuckdawg1999,3.847052563854541e+16,Just watched 5 minutes of the new Power Ranger show. Almost 20 years later and it's the same formula updated for modern technology.,12:31 AM - 18 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
generalbyztn,3.845218439174963e+16,"Kumo, all you cam eat sushi!! Protein power and rest... The best.",11:18 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
MeltWizard,3.843632582898893e+16,"This Jukebox is like the jukebox in the bar in ""The Perfect Storm""",10:15 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
11101,3.841405709452083e+16,From Left Field: The Power Of “If” http://bit.ly/gUYZM5 via http://outside.in/11101,8:46 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
Power_of_Won,3.837904124956262e+16,"@RachelStarrxxx do it, droid x rocks!!!",6:27 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
warren_rg,3.837031145589965e+16,@raiagarcia fuuuuuck i just bought more flavor for my hookah but i forgot to asl about flower power . :/,5:52 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
Ohgi_burr,3.835862755955098e+16,I'm taking the city by Storm,5:06 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
10069,3.835397198263091e+16,Lynn Yaeger: Derek Lam’s Winning Dresses Give the Power to the People http://bit.ly/fovl9h via http://outside.in/10069,4:47 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
10023,3.835396056167219e+16,Lynn Yaeger: Derek Lam’s Winning Dresses Give the Power to the People http://bit.ly/hzxxbp via http://outside.in/10023,4:47 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
NewYorkNYjobs,3.83183480979456e+16,"Now hiring: Area Power Plant Manager - J & K Professional Staffing - New York, NY http://jobcircle.com/z7962700 #jobcircle #jobs",2:26 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
newyorkcareers,3.831711175960986e+16,"Now hiring: Area Power Plant Manager - J & K Professional Staffing - New York, NY http://jobcircle.com/z7962700 #jobcircle #jobs",2:21 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
jobcircle_jobs,3.831595513008947e+16,"Now hiring: Area Power Plant Manager - J & K Professional Staffing - New York, NY http://jobcircle.com/z7962700 #jobs",2:16 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
ENGjobs,3.83150494917673e+16,"Now hiring: Area Power Plant Manager - J & K Professional Staffing - New York, NY http://jobcircle.com/z7962700 #jobcircle #jobs",2:13 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
madho,3.829999063583949e+16,quiet storm burger (@ Fatty 'Cue) http://4sq.com/hfbXxj,1:13 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
PheijooJ,3.829987580433203e+16,Shower Power! :),1:12 PM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
shimmyfingers,3.826993507965747e+16,"GM tweeters I'm well rested, $$$ on my mind, business as usual! It's time to establish the team & take the World by storm!",11:13 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
_an_oak_tree_,3.826956169013658e+16,[225] Meteor Storm #BlogRefresh http://weav.rs/h4wzFA,11:12 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
oldstilesmassag,3.823781522558157e+16,Leg & Glutes.  More power to do massage & summer is closing in!!!  Time to get fit.  Whose getting there fitness on? http://4sq.com/gLAj1F,9:06 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
vicsingh,3.822964240181248e+16,Power breakfast! (@ The Coffee Shop w/ 3 others) http://4sq.com/gdUjSN,8:33 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
michaelbecerra,3.820395679882035e+16,Power out AGAIN at A2. Had to go to A1 to go through security to then be bused back to A2. Great job United/Continental Airlines.,6:51 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
DeeBrownMan,3.81497145369559e+16,Kanye Wests Adds To Essence Festival’s Growing Power - http://bit.ly/fSLsCW,3:16 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
GetPowerplaJobs,3.813767887258829e+16,"LEAD STATIONARY ENGINEER - #Paterson , NJ (http://tinyurl.com/69yxvw9) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",2:28 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
_PhyliciaVega_,3.81350527265792e+16,"Already done! RT @YoOoThatsTrue: By the power vested in me, I now pronounce you deleted and blocked. You may now kiss my ass! #YoOoThatsTrue",2:17 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
Skinny_boi,3.810509292634931e+16,I hate being that person in a relationship that has no power. Im constantly in his shadow and it sucks.,12:18 AM - 17 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
Vic_ritefitla,3.809071976782643e+16,The dude next to me is farting up a storm!#gymdiaries,11:21 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
mrmikeflorio,3.8071378460672e+16,"Must finish the article, ""fix"" the phone, finish the laundry, do research and do some vfx work before I blackout ... Ain't life grand haha",10:04 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
xo_Bronze_ox,3.80626430927831e+16,"RT @LoveJokesFacts: Once you cheat, that person has the power over your relationship. #LoveJokesFacts http://myloc.me/hRfiw",9:30 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
topix_nj,3.801842512088678e+16,Borough Hall and residents lose power temporarily - http://bit.ly/hESHvc #FortLee #NewJersey,6:34 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
BacardiMachismo,3.797000852511949e+16,farting up a storm pissing people off #SueMe (@ KFC) http://4sq.com/grGtTL,3:22 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
_notABird,3.793313273283379e+16,Mid day power hour (@ Equinox) http://4sq.com/fKkJSf,12:55 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
RobKOrtiz,3.792996651984896e+16,Wow I met the Power Rangers at #Kidscreen Summit.. They must be in their 40s http://twitpic.com/40h91v,12:43 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
BestLocalNY,3.792947471255142e+16,The Benefits of Installing Storm Windows http://rca.st/ggqvSj,12:41 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
RobKOrtiz,3.792690123859968e+16,Power Rangers in person! (@ Kidscreen Summit 2011 w/ 3 others) [pic]: http://4sq.com/fZw4ee,12:30 PM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
LegiScanNY,3.780009122188493e+16,S00210 [Update] Provides that fifty per centum of all additional power made available from improvements and upgra... http://bitly.com/fZATUU,4:06 AM - 16 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
inspirato,1.081280360669954e+18,Ski Butlers’ award-winning ski and snowboard rental delivery service eliminates the need for a ski shop visit. The company performs in-room fittings to ensure Inspirato members have everything they need to hit the slopes with ease:http://bit.ly/2SjGU7P,3:05 PM - 4 Jan 2019,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",NY
zamiang,3.773244814603059e+16,Wow. Just saw a packed show for a band who's album released ~6 hours prior. The power of the internet...or leaking your album #millionyoung,11:38 PM - 15 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",NY
schmonz,3.771361315429581e+16,@brodyberg yes!!! power and expressiveness and weird sigils!,10:23 PM - 15 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
Michael_Storm,3.767724627368346e+16,Susie Turner show for Fashion Week (@ Paramount Hotel w/ 3 others) [pic]: http://4sq.com/guFBxB,7:58 PM - 15 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
JimBessman,3.767535564908954e+16,"And no, I'm not smart enough to have figured out the Bieber power move. Credit my pal Bob Merlis.",7:51 PM - 15 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
JimBessman,3.767506955574067e+16,So Justin Bieber's power move is to have Esperanza Spalding show up in his next video.,7:50 PM - 15 Feb 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",NY
