Screen Name,Status ID,Text,Local Timestamp,Likes,Retweets,State
redbottoms69,1.3362554299706573e+17,Can't get my hair done because of the power outage ughhhhhhhhhhh:-(,2:23 PM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
CRN_News,1.3362209672620032e+17,Secy of the State Merrill says Farmington in court action to delay elections due to continuing outage issues.  Some other towns moving polls,2:09 PM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
topix_ct,1.3361371781962547e+17,Power Outages Prompt Polling Place Changes - http://bit.ly/rPXr5Y  #Newington #Connecticut,1:36 PM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
topix_ct,1.3359207845738086e+17,"More Than 11,000 Customers Are Still Without Power - http://bit.ly/uhTY8r  #WestHartford #Connecticut",12:10 PM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
topix_ct,1.3359048227724493e+17,Police: Store Burglarized During Power Outages - http://bit.ly/uXBHUz  #Rockfall #Connecticut,12:03 PM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
MegannnMurphy,1.3358573424962355e+17,Ten days later and only 58% got power back #seriously?,11:44 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Yess_itsJackie,1.3357437556267827e+17,Sex Money Power,10:59 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
gabsterrr_xo,1.3354394278756762e+17,lol good Were almost always right RT “@Papi_Javi92: Trust me I wont  RT @gabsterrr_xo: Never underestimate the power of a womans INTUITION.”,8:58 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
gabsterrr_xo,1.3354253823679283e+17,Never underestimate the power of a woman's INTUITION.,8:53 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    1
  
  
    
      
      Retweeted
    
      
    1",CT
Yess_itsJackie,1.3353316779257037e+17,Beauty Is A Gift Pretty Is A Power And Sex Is A Game,8:16 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
ramartijr,1.3352792949693645e+17,Ramping things back up after a week without power or internet (@ A Passion For Connection East) http://4sq.com/ueMXNC,7:55 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Luv4Cece,1.3352265178323354e+17,"Headed To work, Finally we Got power",7:34 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
AttyJLMcCoy,1.3351757785819546e+17,"""@2grls2lv: @MayorMcCoy Terrace Drive still out. Everyone else around us has power!!!!"" ?",7:14 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
ilanagarber,1.335157682676818e+17,Warm minyan in every way! We've got the power! #whatrabbisdo (@ Beth El Temple) http://4sq.com/vpR07U,7:06 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
jordanlynl,1.3351452075584717e+17,Their are massive amounts of tree trucks on the roads today for the snow storm aftermath...,7:01 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Visionaress,1.3351021880921293e+17,@JoliePinkLips still no power over there?? How bad did bloomfield get it?,6:44 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
acanzonetti,1.3350029764028006e+17,I feel bad for people who still dont have power and have to go to school #thatsucks,6:05 AM - 7 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
youngOniOni_,1.3338546634190029e+17,"@_CallMeAVERY I just got power last night ^___* , but for thanksgiving I want a bacon pizza from house street -- nothing fancy this year.",10:29 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
britttparadis,1.3338339965732045e+17,"K, considering Bristol has power, and all the roads are clear, well have school. Time to be real here.",10:20 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",CT
youngOniOni_,1.3338195031557734e+17,@_CallMeAVERY Lmfaooooo! No power ! No food !!! Lmfaoo,10:15 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
marlonphillips,1.0280178042287144e+18,How much do dental implants cost?,3:38 PM - 10 Aug 2018,"Like
    
      
    1.1K
  
  
    
      
      
      Liked
    
      
    1.1K","Retweet
    
      
    197
  
  
    
      
      Retweeted
    
      
    197",CT
amillstein,1.3338034098209997e+17,Power is on thank god I'm nice and warm now.,10:08 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
britttparadis,1.3337611721311846e+17,"#FactsAboutMe I will do anything at all in my power to make #oomf happy, even if that means putting myself through hell",9:51 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    2
  
  
    
      
      Retweeted
    
      
    2",CT
AttyJLMcCoy,1.3337491509203354e+17,"""@ckj1526: @MayorMcCoy any idea on when brookside ln neighborhood might see power? Call tomorrow at EOC.  TUESDAY will have a better idea",9:47 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
elzzon,1.3337126331704934e+17,Appears that most of my fellow guests work for the power company. (@ The Simsbury Inn) http://4sq.com/vSBnQR,9:32 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
topix_ct,1.3336436682013082e+17,"Windsor Storm Afternoon Update: Sunday, Nov. 6 - http://bit.ly/sHL6Rx  #Windsor #Connecticut",9:05 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
topix_ct,1.3336099641583206e+17,Newington Polling Places Moved Because Of Lack Of Power - http://bit.ly/vM8Xin  #Cromwell #Connecticut,8:51 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
redbottoms69,1.3335665846113075e+17,@Gucci_Livin I can't wait for you to get power,8:34 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
baby_sparkle,1.3334449241260032e+17,Finally feels good to be bac home in mi own bed... Happy got power now... Thnk you lord..,7:46 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
ilanagarber,1.3333991687154074e+17,At minyan and we have power!!! #whatrabbisdo (@ Beth El Temple) http://4sq.com/rXl79P,7:28 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
JuztinKase69,1.3333833259483546e+17,"@DarrenSweeney there was a sign like that in cheshire in someones yard, it read ""Cl&p please help, no pwr"" its crazy how bad this storm was!",7:21 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Alec_Wasserman,1.3333231711564595e+17,@GottaHeartDemi @sternenfee working down the street power soon  http://lockerz.com/s/153956272,6:57 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Alec_Wasserman,1.3333231342886502e+17,@GottaHeartDemi @sternenfee working down the street power soon  http://lockerz.com/s/153956273,6:57 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Alec_Wasserman,1.3333186633283584e+17,@Jandrisista cool what is it?  Working down street power soon,6:56 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
kellychoffman,1.3332183461042586e+17,@CTLightandPower Thanks for the power hook up in West Hartford!,6:16 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
makoskoff,1.3330708914465587e+17,"@blp2290 on the 7th day C,L&P gave us power.",5:17 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
juju_b12,1.3330212336973005e+17,Feel so blessed to have power hahahha,4:57 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
tchamp73,1.332961183469527e+17,Go pats! Still no power in vernon.... (@ Chili's Grill & Bar w/ 2 others) http://4sq.com/vkWCdb,4:34 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
MegannnMurphy,1.3329554056060518e+17,Bless @Michael_935 for having power #famdinnerround3,4:31 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
13en7_,1.332948371800064e+17,Lost power....again,4:29 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Ian_Bethune,1.3327313866130637e+17,Home from gym and friggin power is out again here (@ Glen Oaks) http://4sq.com/udKLkE,3:02 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
trendchasernews,1.0751192819841024e+18,Such a sad story  #DemiLovato,3:03 PM - 18 Dec 2018,"Like
    
      
    2
  
  
    
      
      
      Liked
    
      
    2","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
JuztinKase69,1.3326959152583475e+17,"@ryanhanrahan hey, do you know if power is fully restored in the other states affected by this storm, is CT the only state still suffering?",2:48 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
osxespresso,1.332675169727406e+17,Alfred's Blackout Nut Brown Ale.   Really good (@ Tullycross Tavern w/ 2 others) [pic]: http://4sq.com/sdUMnQ,2:40 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Alec_Wasserman,1.3325502127290368e+17,@yourggkali still no power on day 8. Your sister station been on generator that long,1:50 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Wpark83,1.332448088934441e+17,Never unplug your cordless house phone if that's how you are determining if you have power or not. #imafuckingidiot,1:10 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
kurtgannon,1.3324459609962086e+17,"Power is back, and rest of neighborhood is swarming with out of state power crews helping out! Looks promising- fingers crossed for everyone",1:09 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
CRN_News,1.33233555563221e+17,"Butler says if power returns to your street and you are still out, call CL&P.",12:25 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
topix_ct,1.3323175010409677e+17,Newington Polling Places Moved Because Of Lack Of Power - http://bit.ly/ue0NQV  #Newington #Connecticut,12:18 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
CRN_News,1.3323133262405632e+17,Malloy seeking recommendations soon to have utilities prepped for winter storm season.,12:16 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
CRN_News,1.3323005350393037e+17,"Stark reality of the slow effort to restore power in CT--10 people have died, according to Gov. Malloy.",12:11 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
CRN_News,1.3322908837780275e+17,AG Jepsen will be participating in state's official review of power outages.,12:07 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
CRN_News,1.332287218417746e+17,"Gov ""frustrated and angry"" at CL&P's ""inadequate"" effort to restore power.",12:06 PM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
LMTDoulaSarah,1.3321177691653734e+17,@OmahaSteaks you rock!! Thanks for replacing meat that was delivered during our epic power outage!!,10:58 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
shuls13,1.3321006692395418e+17,Pancakes on the grill... (Day 8 without power) (@ Home Sweet Home) http://4sq.com/tNfgue,10:52 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
LMTDoulaSarah,1.3319158973976576e+17,Hurray power is back!! @WildKnitter @singingcarolyn send me a note if you want to come over. I'm cleaning it's a disaster but warm.,9:38 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Wpark83,1.331872702861312e+17,So getting power back and berating the door to door CLP representative was just a dream... #day8,9:21 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
pfmonaco,1.3317762840331469e+17,So glad they reopened after the storm! COFFEE! (@ Cumberland Farms) http://4sq.com/rHZaXl,8:43 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
The_Huz,1.3317756533774746e+17,Breakfast of champions on Day 8 of no power. (@ Goldroc Diner) http://4sq.com/uMfe2i,8:43 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
LeoBond2,1.3317415072550502e+17,Day 8 w/o power.,8:29 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
smbwayne,1.3315504797766451e+17,Must find TV sometime tonight to watch the Governor of CT scream at #clp CEO over broken power return promises.,7:13 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
GetPowerplaJobs,1.3313465106471731e+17,"PowerPlant Operator - #Hartford , CT (http://tinyurl.com/3rezn82 ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs",5:52 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    391
  
  
    
      
      
      Liked
    
      
    391","Retweet
    
      
    71
  
  
    
      
      Retweeted
    
      
    71",CT
sexyladytee86,1.3305782792003174e+17,@LovelyLiyyah_12 hey girlie how u been I seen ur brother when our power was out on Washington st I was in the car riding by but tell him hi,12:47 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
VeNoMnCT,1.3305044035817062e+17,@ImJessBeautiful lol..yea i knew that already..haha..ya still dont have power?,12:17 AM - 6 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
DavidSouthgate,1.3301153996695962e+17,8th night without power 30f & you turn on our neighboring steets to take the piss.  @CTLightandPower you are a disgrace. #WestHartford,9:43 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
amillstein,1.3300051284813414e+17,Come on a week without power fuck get that shit back on,8:59 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
MikeT797,1.3299386618912768e+17,@lawrencetimmons I finally got power back.  Can't wait for tomorrow. Go STEELERS!!!,8:33 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
scott7680,1.3299319717665587e+17,Power out party w/bonfire @ Andrew's Place. (@ Red's Place) http://4sq.com/tUnGHp,8:30 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
keithparks,1.3298431610703462e+17,7 days without power and we finally have it.,7:55 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
IvanGuadalupe14,1.329804056315945e+17,"Heard people lost power again, #sucks.",7:39 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
darkcarnage01,1.3297967397719654e+17,W00t power's back!! (@ Village St Insane Asylum) http://4sq.com/uDbGgv,7:36 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
redbottoms69,1.329680265711534e+17,I didn't know that it was still so many people outta power still #wow,6:50 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
markinct,1.3295591562320282e+17,"Checking in... And power, cable and Internet restored! (@ Mom & Dad's) http://4sq.com/vPPNhJ",6:02 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
GimmeSumCranium,1.3295144875236557e+17,We Finally Got Our Power Back !! I'm Never Taking Electricity For Granted Again !!!,5:44 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Edgar_SantiagoA,1.3295061501280256e+17,Well getting drunk cause I have power back #chillin,5:41 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
markinct,1.3294990604541952e+17,Saturday night is pizza night...  Even though we got our power back. (@ Pizza World) http://4sq.com/tVgCft,5:38 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
06040,1.3294462677562982e+17,Living Without Power Creates Teachable Moments http://bit.ly/sIi2yq  via http://outside.in/06040,5:17 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
06040,1.3294462328597709e+17,"CL&P Says More Than 200,000 Still Without Power http://bit.ly/uyvKBB  via http://outside.in/06040",5:17 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
06040,1.3294461777466163e+17,Finding Humor In The Power Outage http://bit.ly/tKMycJ  via http://outside.in/06040,5:17 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Ian_Bethune,1.3292317629127066e+17,"After power being out & finally home, time to get back into routine (@ Planet Fitness) http://4sq.com/uluYqM",3:52 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
NiteStar,1.3292171153127834e+17,"Wow, still no power here as a result from last week's snowstorm. #snowtober (@ Ann's Authentic Thai Kitchen) [pic]: http://4sq.com/sVHvwg",3:46 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
BristolCtNet,1.3291933616268902e+17,As of now.. 6 days.. 23 hours.. 59 minutes.. 59 seconds ... without. Power .. ouch..,3:36 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
TheDailyLifer,1.0700299024669492e+18,7 Reasons Why EVERYBODY is Obsessed with Throne: Kingdom at War,1:59 PM - 4 Dec 2018,"Like
    
      
    391
  
  
    
      
      
      Liked
    
      
    391","Retweet
    
      
    71
  
  
    
      
      Retweeted
    
      
    71",CT
LMTDoulaSarah,1.3291197341433856e+17,Starting to hear very long power outage rumors that are really depressing.,3:07 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
macfixer,1.3290290729621914e+17,@AaronCK Carmen's power is back!,2:31 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Loveablesherell,1.3290258339529114e+17,Power back on #Happy,2:30 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
LMTDoulaSarah,1.3289951967852134e+17,@singingcarolyn I'm panicking at this point.There is no way we will have power tomorrow at this rate. Where are the trucks @CTLightandPower,2:18 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
BrodenMom,1.328989301397422e+17,Cant wait for the outage map to not be bookmarked on my internet anymore. #poweroutage,2:15 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
Topkilla_,1.3288985398884352e+17,Power <33,1:39 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
FabioLoNero,1.3288214694684262e+17,@briankowalenko How's the power situation?,1:09 PM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
SarahKate98,1.3286436390319309e+17,No power day 8. Comfortably numb.   #overit,11:58 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
BristolCtNet,1.3285850568525414e+17,6 days.. 20 and 1/2 hours and counting.. no power...,11:35 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
newsbell,1.3284743335183565e+17,Camped out at Westfarms Mall where there is heat and Starbucks coffee but the wait for power is getting frustrating. 3/4 of Farmington cold.,10:51 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
ImJoeLeonardo,1.3284675397525504e+17,"Still got no power. Killin' some time at Paloma before my live acting debut. SILVAAAA, SILVAAAAA BY JIMINY!! http://4sq.com/v24DQp",10:48 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
pause4josh,1.32846573674709e+17,I'm just glad @JessieMonthei got power back so she doesn't have to use me like a Tauntaun.,10:47 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
AttyJLMcCoy,1.3284137155913728e+17,"""@Rinnerboo: @mayormccoy mrsparkle, cumbys and thrall rd have power. Why are residents of briar knoll apts still freezing in dark?"" On it",10:27 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
charit0s,1.3283455115107942e+17,"We have power back after just under 7 days in the dark from storm Alfred. Thanks, utility workers from South Carolina!!",9:59 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
pause4josh,1.3282600251359642e+17,First day back at work with power. Doin my thing.,9:26 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
AttyJLMcCoy,1.3282121022348493e+17,@mayormccoy over night we saw steady progress on power.  We saw progress on road opening.  But lots of line on roads consider 'em live,9:06 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
pfmonaco,1.327861754957824e+17,CL&P Needs to give priority to restoring power to Cumby's! (@ Cumberland Farms) http://4sq.com/vkk9hg,6:47 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
veedubs32,1.3278501449984e+17,"@andersoncooper It's been a test of character. No electricity & no heat in West Hartford, CT all week.",6:43 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
macfixer,1.3276703931931443e+17,@bobmaxon One benefit of being up before dawn with the power out: I'm seeing the milky way from Farmington.,5:31 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
macfixer,1.3276260115847987e+17,First hot breakfast all week. I am *SO* ready for my power to come back on. #gimmieshelter,5:14 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
thejointchiro,1.082698657365803e+18,"Visit today and #FindYourRelief with our $29 NEW PATIENT SPECIAL including consultation, exam, and adjustment. 425+ locations, no appointment or insurance hassles and open 6-7 days a week. https://jynt.co/2D2IpUZ pic.twitter.com/y4qelQYGQ2",1:00 PM - 8 Jan 2019,"Like
    
      
    9
  
  
    
      
      
      Liked
    
      
    9","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
jeansandoval,1.3272333363145933e+17,"After 6 full days, i finally got power at 3:37am #thankyouJesus",2:38 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
topix_ct,1.327182595344425e+17,Power Restoration Progress in Avon Improving - http://bit.ly/vp1leQ  #Farmington #Connecticut,2:17 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
MatthewConyers,1.32686268940288e+17,"@JustinVerrier using the ""do you have power?"" line. Somehow he said this with a straight face.",12:10 AM - 5 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
topix_ct,1.3266920832356352e+17,More Than 30 Percent of Manchester Still Without Power Friday - http://bit.ly/vsZp7Q  #EastHartford #Connecticut,11:02 PM - 4 Nov 2011,"Like
    
      
    
  
  
    
      
      
      Liked","Retweet
    
      
    
  
  
    
      
      Retweeted",CT
